"iso2","year","month","is_hired_1mo_n_users_keywords_total","is_unemployed_n_users_keywords_total","job_offer_n_users_keywords_total","job_search_n_users_keywords_total","lost_job_1mo_n_users_keywords_total","is_hired_1mo_n_users_keywords_gender_male","is_hired_1mo_n_users_keywords_gender_female","is_unemployed_n_users_keywords_gender_male","is_unemployed_n_users_keywords_gender_female","job_offer_n_users_keywords_gender_male","job_offer_n_users_keywords_gender_female","job_search_n_users_keywords_gender_male","job_search_n_users_keywords_gender_female","lost_job_1mo_n_users_keywords_gender_male","lost_job_1mo_n_users_keywords_gender_female","is_hired_1mo_n_users_bert05_total","is_unemployed_n_users_bert05_total","job_offer_n_users_bert05_total","job_search_n_users_bert05_total","lost_job_1mo_n_users_bert05_total","is_hired_1mo_n_users_bert05_gender_male","is_hired_1mo_n_users_bert05_gender_female","is_unemployed_n_users_bert05_gender_male","is_unemployed_n_users_bert05_gender_female","job_offer_n_users_bert05_gender_male","job_offer_n_users_bert05_gender_female","job_search_n_users_bert05_gender_male","job_search_n_users_bert05_gender_female","lost_job_1mo_n_users_bert05_gender_male","lost_job_1mo_n_users_bert05_gender_female","is_hired_1mo_n_users_bert09_total","is_unemployed_n_users_bert09_total","job_offer_n_users_bert09_total","job_search_n_users_bert09_total","lost_job_1mo_n_users_bert09_total","is_hired_1mo_n_users_bert09_gender_male","is_hired_1mo_n_users_bert09_gender_female","is_unemployed_n_users_bert09_gender_male","is_unemployed_n_users_bert09_gender_female","job_offer_n_users_bert09_gender_male","job_offer_n_users_bert09_gender_female","job_search_n_users_bert09_gender_male","job_search_n_users_bert09_gender_female","lost_job_1mo_n_users_bert09_gender_male","lost_job_1mo_n_users_bert09_gender_female"
"BR",2012,10,0.0315207440402561,0.00565112940960767,0.0394323252137069,0.0228556789455244,0.00188370980320256,0.0321317401345517,0.0562843960197899,0.00937175753924423,0.00555895269331258,0.0361482076513706,0.029184501639891,0.0234293938481106,0.0493357051531491,0.00267764501121264,0.00208460725999222,0.23822649977835,0.532336390385043,0.820041667660847,0.163129268957342,0.00527438744896716,0.295210362486193,0.366196008671966,0.618535997590119,0.926955361609873,0.766475884459618,0.476680193451554,0.170699869464806,0.298098838178887,0.0100411687920474,0.00625382177997665,0.0534973584109526,0.135501525177037,0.37561173475859,0.023106840252618,0.0010046452283747,0.0568999564882686,0.0868586358330091,0.143923419352679,0.241814442159097,0.310606821300666,0.181360831619323,0.0274458613649295,0.0472510978931569,0.00133882250560632,0
"BR",2012,11,0.0328120582368642,0.00583613684054896,0.033460517885814,0.0210100926259763,0.00142661122768975,0.035503947203542,0.0629831090752934,0.0111384932403269,0.00429430289149728,0.030630856410899,0.017892928714572,0.0201885189980925,0.041511594617807,0.00487309079264303,0.00071571714858288,0.233445473621958,0.531996295998485,0.818485768904544,0.152517709433013,0.00700336420865875,0.281943110145775,0.376467220154595,0.609832504907899,0.908960778700258,0.75672138451471,0.460921843687375,0.171254333570026,0.269109647867163,0.00696155827520432,0.00787288863441168,0.0490235494606113,0.122299489791948,0.366250009726895,0.0191944056089166,0.0016859950872697,0.0543001545465937,0.077297452046951,0.135054230538964,0.225450901803607,0.290993135903541,0.14672201545949,0.0153154282054495,0.0422273117663899,0.0020884674825613,0.00214715144574864
"BR",2012,12,0.0367956812531855,0.00416064240318705,0.0247038142689231,0.0197630514151385,0.00130020075099595,0.0492870729032168,0.0643742676522921,0.0111069460063587,0.00361653189057821,0.0256848126397046,0.0151894339404285,0.0173546031349355,0.0412284635525916,0.0034709206269871,0.00144661275623128,0.250808724867119,0.498626988006948,0.66206222240714,0.137301199305173,0.00351054202768908,0.303358462798673,0.384075686779406,0.576172824079859,0.829632415698642,0.577561192330654,0.448449954431698,0.133283352076305,0.253157232340475,0.00833020950476904,0.00216991913434693,0.0521380501149377,0.124559231945412,0.268101394855366,0.0180727904388438,0.000780120450597572,0.0603940189095756,0.0802870079708363,0.11315201243978,0.230011428240774,0.205478501117636,0.116452326876618,0.0152720507587432,0.038335238040129,0.00138836825079484,0
"BR",2013,1,0.0496466704492701,0.00657657192964358,0.0335276216021045,0.0447464795997318,0.00141847629855057,0.0553453832142357,0.0977956144100027,0.0119097660081267,0.00362205979296306,0.0224183830741208,0.0253544185507414,0.0399327448507776,0.0948979665756322,0.0028022978842651,0.000724411958592613,0.359003455924073,0.72935472223655,1.0344560788157,0.277763449734358,0.00735028627430753,0.474288916911868,0.548379852654608,0.79725374807342,1.30828799721826,0.978702536079585,0.829451692588541,0.279529213955444,0.556348384199126,0.0119097660081267,0.00941735546170396,0.0798215298911642,0.244622685304586,0.447980605560427,0.0484860989322742,0.0020632382524372,0.112091915370604,0.135465036256819,0.248703937228527,0.483907188339865,0.369903320722993,0.256441833341785,0.0469384895614404,0.109386205747484,0.00420344682639765,0.00507088371014829
"BR",2013,2,0.0420904945633111,0.00727980251881167,0.0366637326856515,0.0357372123650755,0.00105888036637261,0.04148843331092,0.091022360165034,0.0157369919455214,0.00746084919385524,0.0307586660753373,0.0253668872591078,0.0293280304439262,0.0649093879865406,0.00143063563141104,0,0.298736623362872,0.639563741289054,1.03651151863299,0.222894317121434,0.00502968174026988,0.379118442323925,0.484955197600591,0.7389233036238,1.12584214335276,0.976408818438032,0.867696761245365,0.244638692971287,0.392440667596786,0.0107297672355828,0.0029843396775421,0.0702831843179818,0.192451506588221,0.467363321707709,0.0424875747007008,0.000264720091593152,0.078684959727607,0.137279625166936,0.214595344711655,0.342452977997956,0.380549077955336,0.316340005819462,0.0429190689423311,0.0865458506487208,0.000715317815705518,0
"BR",2013,3,0.0386655580855242,0.00606518558204301,0.0358856813604211,0.0309577180750112,0.00240080262622536,0.0409250447400913,0.0642905083189092,0.00971102756544539,0.00635840192165036,0.0360695309573686,0.0176622275601399,0.0298267275224394,0.062877530114098,0.00416186895661945,0.00565191281924476,0.266994523642852,0.623450534620837,1.15390155698368,0.208743470448647,0.00808691410939068,0.330868582051246,0.434490797979441,0.725552488103991,1.04207142604825,1.37411040051052,0.807517044049596,0.240694754657825,0.370906778762938,0.0131792516959616,0.00847786922886714,0.0625472263148185,0.170204270396082,0.446675646510876,0.0314631502068481,0.00227444459326613,0.0707517722625307,0.113038256384895,0.186590458221772,0.304496803136812,0.383585588835093,0.257162033275637,0.0326013068268524,0.066409975626126,0.00416186895661945,0.00211946730721679
"BR",2013,4,0.0390228874369408,0.00590477902006341,0.0388945226756351,0.0299089893842342,0.00205383618089162,0.0406085684079341,0.0735426655611233,0.0112023636987404,0.00360503262554526,0.0357075342897351,0.0288402610043621,0.0175036932792819,0.0648905872598147,0.00420088638702766,0.00360503262554526,0.27842316727212,0.626163305649333,0.954006906024158,0.210774938064003,0.00654660282659204,0.357075342897351,0.436208947690977,0.700847878902448,1.1391903096723,0.929096039264285,0.58617830491366,0.217745944394267,0.396553588809979,0.012602659161083,0.00865207830130863,0.0688035120598693,0.174447710614482,0.446966098866539,0.0338882969847118,0.0024389304648088,0.0721152163106416,0.118245070117885,0.172236341868134,0.323731929773964,0.406785831810512,0.240095172861314,0.0259054660533373,0.0706586394606871,0.00560118184937022,0.00288402610043621
"BR",2013,5,0.0345353518754365,0.00731789983977651,0.0372314202374594,0.0293999835668214,0.00179737890801528,0.0410132354576799,0.0625459094247958,0.0152930708486264,0.00945461421537611,0.0340618396173952,0.0261820085964262,0.0229396062729396,0.0603640753750936,0.00278055833611389,0.00218183404970218,0.260491557454501,0.607899223532312,0.963780247319338,0.190907316872766,0.00513536830861509,0.331581581581582,0.395639241012662,0.690968746524302,1.10328075113274,0.939133578022467,0.606549865817206,0.198809921032143,0.353457116051753,0.00903681459237015,0.00581822413253915,0.0614960354956657,0.163561480629391,0.412498459389507,0.0341501992522904,0.00128384207715377,0.0750750750750751,0.104000756369137,0.16822377933489,0.30400221092517,0.345484373262151,0.202183288605735,0.0278055833611389,0.0669095775242002,0.000695139584028473,0.000727278016567393
"BR",2013,6,0.0341109531665489,0.00583309979799722,0.0333501140624624,0.026502562125683,0.00177529124286872,0.0392656632108291,0.064158478651086,0.0123996831192092,0.00432529069557883,0.0268659800916199,0.0281143895212624,0.0247993662384184,0.050461724781753,0.00413322770640306,0.00216264534778942,0.233577604954584,0.543873152904567,0.819296908583914,0.16231234220514,0.00583309979799722,0.289325939448214,0.373416763384972,0.611717700547653,0.945796898766571,0.801157303757793,0.491641375730794,0.179795405228533,0.303491230473115,0.0117108118348087,0.00360440891298236,0.0523710916646272,0.142910945050932,0.353790183400266,0.0284046598858995,0.00139487169082542,0.0502876037612372,0.103806976693892,0.153618296421314,0.285469185908203,0.285881583026212,0.157873110388627,0.0344435642200255,0.050461724781753,0.00206661385320153,0.000720881782596472
"BR",2013,7,0.0452691794674304,0.00573834669305456,0.0380006069895613,0.0326448167427104,0.00114766933861091,0.0476861689072153,0.0864484803077566,0.0112202750369918,0.00864484803077566,0.0378684282498475,0.0223325240795038,0.0196354813147357,0.0605139362154296,0.00140253437962398,0.00144080800512928,0.269574775758163,0.626244902435354,0.885363135330618,0.210533564227402,0.00701353484706669,0.361152602753175,0.425038361513137,0.73633054930259,1.06763873180079,0.819080077700405,0.530937749890138,0.231418172637957,0.386136545374646,0.0161291453656758,0.00720404002564638,0.0578935421921504,0.181586793131327,0.377838250033793,0.0369804564663516,0.00153022578481455,0.0813469940181909,0.0965341363436615,0.201964950665853,0.332106245182298,0.312063899466336,0.157768476561656,0.0357646266804115,0.0684383802436406,0.00280506875924796,0.00288161601025855
"BR",2013,8,0.0382933744593684,0.00563909281422205,0.0422276252599884,0.0297691643913583,0.00249169217372602,0.0503621106689649,0.0528368160981128,0.0141865100475957,0.00520926355896886,0.0354662751189894,0.0327439423706614,0.0241170670809128,0.0580460796570816,0.00425595301427872,0.00297672203369649,0.276315547896881,0.635906071073552,0.930319172653285,0.22058032822143,0.0099667686949041,0.350406798175615,0.462880276239805,0.715709431901205,1.08501518128237,0.902262039027089,0.56483300589391,0.225565509756772,0.404834196582723,0.0170238120571149,0.00446508305054474,0.0629480128099206,0.18123782021523,0.39985102303635,0.0377688076859524,0.00209826709366402,0.0673859227260798,0.113859617788891,0.187261932628264,0.314788355063404,0.33196433511374,0.189766029648151,0.0347569496166096,0.0751622313508365,0.00212797650713936,0.00223254152527237
"BR",2013,9,0.0368219873127943,0.00511052492953372,0.0364288700105224,0.024766390043125,0.0015724692090873,0.0465313028764805,0.0523051632668311,0.00775521714608009,0.00747216618097587,0.0282007896221094,0.0291414481058059,0.0218556119571348,0.0455802137039528,0.00211505922165821,0.00298886647239035,0.2413740235949,0.568578658185816,0.865906377804073,0.180833959045039,0.0078623460454365,0.318668922729836,0.379586041993574,0.666948674562888,0.916087573787641,0.849548787366046,0.477471418964358,0.174139875916526,0.330269745199133,0.0176254935138184,0.00523051632668311,0.0568709697286573,0.14427404993376,0.354329728447672,0.0323666578870469,0.00078623460454365,0.0733220530174845,0.0926548606441007,0.150874224478285,0.254053650153179,0.279187817258883,0.142718374056639,0.0289058093626622,0.0530523798849286,0.000705019740552735,0.000747216618097586
"BR",2013,10,0.0377648989788952,0.00448953344504349,0.0340676361418006,0.0239001633397903,0.0015845412158977,0.0378663389680351,0.0668057828286619,0.00643013303230785,0.00450376064013451,0.0228626952259835,0.0255213102940956,0.0171470214194876,0.0540451276816141,0.00214337767743595,0.00375313386677876,0.231343017521065,0.619027435010702,0.794779464874022,0.200312418709734,0.00726248057286447,0.286498149550605,0.386572788278212,0.665875998456768,1.06213688429839,0.721603818070103,0.421852246625933,0.207907634711287,0.361802104757472,0.0178614806452996,0.00450376064013451,0.0532141758338978,0.161095023616266,0.370518554317413,0.0353880871550487,0.00198067651987213,0.0650157895488904,0.0915764663494018,0.160753325807696,0.28974193451532,0.306503007873341,0.148624101124439,0.0335795836131632,0.0698082899220849,0.00500121458068388,0.00225188032006726
"BR",2013,11,0.0396460118718542,0.005075786987054,0.0279854201448383,0.0230468165898668,0.00178338461707303,0.0319961902210714,0.064464517331635,0.0119055591520266,0.00388340465853223,0.0238111183040531,0.0124268949073031,0.0215788259630481,0.0450474940389738,0.00223229234100498,0.000776680931706446,0.234446485429062,0.573289562672937,0.733794178209509,0.181768047509366,0.00397831953039368,0.276060152837616,0.38678710398981,0.595277957601327,1.01822870146715,0.613136296329367,0.413970936599536,0.166677828128372,0.341739609950836,0.00297638978800664,0.00388340465853223,0.055833656857594,0.147335006056649,0.321420781369392,0.0318265562431494,0.00137183432082541,0.0639923804421427,0.0963084355315993,0.131705248119294,0.27106164516555,0.228437916229509,0.142909291433986,0.0290198004330647,0.0543676652194512,0.00148819489400332,0.00155336186341289
"BR",2013,12,0.045387590531536,0.00348064344566994,0.0253390842844772,0.0224153437901144,0.000278451475653595,0.0368362890069989,0.0768834462806642,0.00826937100157118,0.00237783854476281,0.0195457860037137,0.0158522569650854,0.0195457860037137,0.0372528038679507,0.000751761000142835,0,0.251441682515196,0.54910630998889,0.597139189539135,0.158160438171242,0.00793586705612746,0.259357545049278,0.421670035271272,0.563068989106983,0.931320096698767,0.552544335104983,0.327349106329014,0.147345156027996,0.266317917013435,0.0172905030032852,0.0118891927238141,0.057778681198121,0.152312957182517,0.259238323833497,0.0293766306814543,0.00208838606740196,0.0586373580111411,0.103039670273055,0.137572263026139,0.267110529861689,0.228535344043422,0.0927357032457496,0.0285669180054277,0.0515198351365276,0.00751761000142835,0.00158522569650854
"BR",2014,1,0.0608549272065194,0.00464864027272023,0.0331039534572501,0.0487402889200363,0.000986075209364897,0.0564691518180778,0.110796603315811,0.0076309664619024,0.00485240598463405,0.0251821893242779,0.0145572179539021,0.0373917356633218,0.0978568540234533,0.00076309664619024,0,0.338364664699212,0.787451488621396,0.865914901709432,0.312867577142777,0.00662079069145002,0.396810256018925,0.523251112009705,0.787515738868328,1.28265264860493,0.767675226067381,0.443995147594015,0.278530275859438,0.551556813586737,0.00915715975428288,0.00161746866154468,0.0849433358924333,0.267789853286096,0.398092648809314,0.0624044739640928,0.00140867887052128,0.0847037277271166,0.139911039223615,0.232744477088023,0.467448443186413,0.334236331031325,0.169834209462192,0.0404441222480827,0.139911039223615,0.00076309664619024,0
"BR",2014,2,0.0498418589019696,0.00541140182364241,0.0286234675408454,0.036740570276309,0.000712026555742423,0.0510561770353888,0.080162639251595,0.00990642240985156,0.0066113516908532,0.0175267473405066,0.0115698654589931,0.0320053647087512,0.0619814221017487,0.000762032493065504,0,0.275839087694615,0.642959979835408,0.815412811636223,0.252057400732818,0.0055538071347909,0.30176486725394,0.413209480678325,0.598957539549486,1.11401275990876,0.692687536196543,0.404118872103402,0.197366415703966,0.45866252355294,0.00990642240985156,0.00247925688406995,0.0689241705958665,0.21517442514536,0.36270632749519,0.0525475598137908,0.000854431866890908,0.0586765019660438,0.118177911474001,0.178315603377328,0.380979141185415,0.258329015149206,0.151234669928267,0.0373395921602097,0.107434464976364,0.00152406498613101,0
"BR",2014,3,0.0361983948360641,0.00442117799524447,0.0303955987173057,0.0316390550284682,0.0013816181235139,0.0269124672004306,0.0624073008437143,0.00299027413338118,0.0072943598388757,0.02541733013374,0.0137782352512096,0.0306503098671571,0.0672702074029647,0.000747568533345294,0.00324193770616698,0.226999857693333,0.585806084369892,0.744968492198693,0.22271684151044,0.00414485437054169,0.239221930670494,0.360665569811076,0.569647222409114,1.00662165776485,0.643656507210299,0.376875258341911,0.205581346669956,0.387411555886954,0.00672811680010765,0.00567339098579221,0.0584424466246379,0.187623741173187,0.334489747702714,0.04075773464366,0.00151977993586529,0.0545725029342065,0.111846850862761,0.169698057069382,0.325004255043239,0.252678164270709,0.121572663981262,0.0396211322673006,0.0786169893745492,0.00224270560003588,0.00243145327962523
"BR",2014,4,0.0300922091546574,0.00621169455027331,0.0307823974380211,0.0260891171111479,0.000690188283363702,0.0216292009129014,0.0569990798719963,0.00969584868509375,0.00895699826559943,0.0246125389698534,0.0130283611135992,0.0208833663986635,0.0578133524415963,0.000745834514237981,0,0.203881618905637,0.530892827563359,0.724559659875214,0.188283363701618,0.00552150626690961,0.222258685242918,0.31430921186558,0.497471620996733,0.915242368230341,0.643655185787377,0.345251569510378,0.164083593132356,0.359094203193577,0.00895001417085577,0.00488563541759969,0.0520401965656231,0.163298547843852,0.334741317431395,0.0364419413616034,0.00165645188007288,0.0663792717671803,0.0757273489727951,0.154387744447262,0.30698075873918,0.267754590611435,0.122955158009592,0.0305792150837572,0.0732845312639953,0.00149166902847596,0.00244281770879984
"BR",2014,5,0.0296864557961769,0.00648959731358287,0.0303768384891113,0.0280295373331345,0.00193307154021617,0.0216710631524671,0.0624153081755841,0.0134510047153244,0.00821254054941896,0.0156928388345452,0.015603827043896,0.0231656192319476,0.0583090379008746,0.00224183411922074,0.00164250810988379,0.198554062487918,0.56942764513225,0.754588283377242,0.202558282106937,0.00469460231195356,0.218205187604152,0.317825319262514,0.562700363924405,1.01589126596313,0.660593787130378,0.357245513899725,0.18308311973636,0.372849340943621,0.00672550235766222,0.00410627027470948,0.0458414108108407,0.174528744773803,0.340358667616633,0.041284885037474,0.00138076538586869,0.0403530141459733,0.0804828973843058,0.168884836981296,0.310434032768037,0.263789148028307,0.123188108241284,0.0336275117883111,0.0788403892744221,0.00373639019870123,0
"BR",2014,6,0.0268711064315171,0.004524216899184,0.0308469334035272,0.0234436693866807,0.00137097481793454,0.0207775246547592,0.0451530277157494,0.0111308167793353,0,0.0311662869821387,0.00656771312229082,0.0148410890391137,0.0492578484171811,0,0.00328385656114541,0.168904097569536,0.492179959638501,0.646003334210757,0.17740414144073,0.00438711941739054,0.192192103056522,0.270918166294496,0.457105542404702,0.839025351372652,0.545410022187428,0.35794036516485,0.157315543814605,0.315250229869959,0.00445232671173411,0.00820964140286352,0.0367421251206458,0.153000789681495,0.280912740194788,0.0355082477845047,0.00137097481793454,0.0348765592419172,0.0681400236437672,0.136538019159846,0.268455273873637,0.204064974287813,0.131354262445816,0.028198069174316,0.0738867726257717,0.00148410890391137,0.00246289242085906
"BR",2014,7,0.0334097548592121,0.00526137871798615,0.0313052033720176,0.027359169333528,0.00118381021154688,0.0281649454755543,0.0537252113455005,0.00938831515851809,0.00474045982460299,0.0259984112082039,0.0118511495615075,0.0259984112082039,0.0489847515208975,0.00144435617823355,0.000790076637433831,0.184279789597465,0.555075454747539,0.727911745633384,0.20519377000146,0.00631365446158339,0.187766303170362,0.306549735324326,0.531523073589947,0.948882041558031,0.646349389759515,0.360274946669827,0.179822344190077,0.357904716757525,0.00577742471293421,0.00632061309947065,0.0457739948464795,0.178229204071781,0.332124531572876,0.0441955812310837,0.00144687914744619,0.0361089044558388,0.0876985067551553,0.164656604318625,0.305759658686893,0.288149057557594,0.141423718100656,0.035386726366722,0.0821679702931184,0.0028887123564671,0.00158015327486766
"BR",2014,8,0.0309670838115015,0.00364318633076489,0.0292856131973024,0.0242412013547048,0.00112098040946612,0.0244683860805469,0.0541125541125541,0.00458782239010254,0.00422754329004329,0.0183512895604101,0.00930059523809524,0.0198805636904443,0.0431209415584416,0.00076463706501709,0.00338203463203463,0.194490101042372,0.5124281696772,0.72359285431038,0.182859929294161,0.00868759817336242,0.212569104074751,0.301001082251082,0.486309173350869,0.851427218614719,0.665998883629885,0.331439393939394,0.156750598328503,0.318756764069264,0.0129988301052905,0.00338203463203463,0.0463805644416607,0.161000811309571,0.336154000288652,0.0358713731029158,0.00210183826774897,0.0542892316162134,0.0710227272727273,0.137634671703076,0.288318452380952,0.272210795146084,0.13866341991342,0.0290562084706494,0.064258658008658,0.00229391119505127,0.000845508658008658
"BR",2014,9,0.0257862674591551,0.00683834717148865,0.0307725622716989,0.0232218872698469,0.00113972452858144,0.0169872364082805,0.0444820458252292,0.00772147109467296,0.00872196976965278,0.0169872364082805,0.00872196976965278,0.0177593835177478,0.0427376518712986,0.00154429421893459,0.00261659093089583,0.164120332115728,0.465292538793374,0.785555131324759,0.161271020794274,0.00826300283221545,0.166783775644936,0.243342956573313,0.40537723247033,0.762300157867653,0.701109575396304,0.402955003357958,0.125859978843169,0.278230835651924,0.0108100595325421,0.0104663637235833,0.0417424108592953,0.133917632108319,0.3592981576353,0.0327670801967165,0.00242191462323556,0.0308858843786918,0.0758811369959792,0.10578415399702,0.232876592849729,0.286466577612367,0.149145683061063,0.0223922661745516,0.0645425762954306,0.00308858843786918,0.00348878790786111
"BR",2014,10,0.0257252243390887,0.00784137854186127,0.0255876562944947,0.0196722303769502,0.00178838457972275,0.02043457530141,0.0432423266067492,0.01362305020094,0.00508733254197049,0.0158935585677633,0.0093267763269459,0.0158935585677633,0.0296761064948279,0.00454101673364666,0.000847888756995082,0.158203251283166,0.478461659098131,0.934637294972026,0.1481607840278,0.00591542591754447,0.162719766289005,0.240800406986603,0.477563593155174,0.745294217398677,1.09362819668657,0.613871460064439,0.131689485275753,0.25691029336951,0.0105957057118422,0.00169577751399016,0.0419582536011875,0.128626121695444,0.333602508140589,0.0253125202053066,0.00151324849053463,0.04086915060282,0.0737663218585722,0.120336943441637,0.212820078005766,0.260351626062409,0.134814312362218,0.0174072308123122,0.0551127692046803,0.00302734448909778,0.000847888756995082
"BR",2014,11,0.0294176038999338,0.00478217206255081,0.029272689595008,0.0173897165910939,0.00144914304925782,0.0280008960286729,0.04986642920748,0.00880028160901149,0.00267141585040071,0.0280008960286729,0.00890471950133571,0.0144004608147461,0.0276046304541407,0.0032001024032769,0.000890471950133571,0.165347221920317,0.447930116525593,0.709935179831407,0.144769390620856,0.00376777192807034,0.158405068962207,0.268922528940338,0.36161157157029,0.7479964381122,0.652820890268489,0.327693677649154,0.108803481711415,0.269813000890472,0.00880028160901149,0.00534283170080142,0.041880234123551,0.124191559321395,0.318521642226869,0.0265193178014181,0.00130422874433204,0.0376012032385036,0.0845948352626892,0.092002944094211,0.23686553873553,0.251208038657237,0.1246660730187,0.0152004864155653,0.0632235084594835,0.00240007680245768,0.00267141585040071
"BR",2014,12,0.0288947395439911,0.00366684511979583,0.0247878730098198,0.0218543969139831,0.000733369023959166,0.0218697856761004,0.0607351674749581,0.00890991268285571,0.00453247518469836,0.0178198253657114,0.00906495036939673,0.0218697856761004,0.0453247518469836,0,0,0.175568544335824,0.438554676327581,0.591828802335047,0.140220157380993,0.00425354033896316,0.184678190153736,0.262883560712505,0.389606181859418,0.717037574219281,0.578334332323543,0.316366767891946,0.110968912504657,0.259257580564746,0.00485995237246675,0.00453247518469836,0.0359350821739991,0.135086574213278,0.25286563946112,0.027281327691281,0.00117339043833467,0.0404996031038896,0.0625481575488374,0.0996290236355684,0.269229025971083,0.199258047271137,0.0888365136200879,0.0251097539244115,0.0571091873271994,0.000809992062077792,0.000906495036939673
"BR",2015,1,0.044061009329377,0.00433386977010265,0.0335152595554605,0.0401605265362846,0.000866773954020531,0.0324323469153674,0.0716237366368677,0.00553722996116029,0.00353697464873421,0.0213578869930468,0.00707394929746841,0.0316413140637731,0.0742764676234183,0,0.0017684873243671,0.243130094102759,0.681717714837148,0.762616617212397,0.288491264363167,0.00707865395783434,0.244429151142647,0.351928977549053,0.548185766154868,1.04694449602532,0.656557266823291,0.394372673333864,0.204877508562931,0.441237587429592,0.00791032851594327,0.00618970563528486,0.0579293925937055,0.254109230853686,0.350176677424295,0.0677528307392715,0.00187801023371115,0.0522081682052256,0.0919613408670893,0.191429950085827,0.39348842967168,0.272115300948448,0.151205666233387,0.0355964783217447,0.104340752137659,0.00237309855478298,0.0017684873243671
"BR",2015,2,0.0306946547864839,0.00434358322450244,0.0291020076041664,0.0319977297538347,0.000579144429933659,0.0174793227556947,0.0554929022787892,0.00715063203642055,0,0.0206573814385483,0.0143207489751714,0.0150957787435545,0.059073089522582,0.00158902934142679,0,0.19589560342506,0.607088148677958,0.689905802158471,0.256705768568094,0.00463315543946927,0.172409683544807,0.28551993269248,0.479092346440177,0.957700087714588,0.619721443156448,0.354438537135492,0.177176771569087,0.446628358663158,0.00635611736570716,0.00447523405474106,0.0477794154695269,0.229196408146246,0.322004303043114,0.0582040152083327,0.00159264718231756,0.0405202482063831,0.0832393534181838,0.151752302106258,0.383975081896783,0.266956929359701,0.127096647154646,0.0325751014992492,0.110985804557578,0.00317805868285358,0.00179009362189643
"BR",2015,3,0.0327200178573657,0.00665491888624387,0.0302244232750242,0.0327200178573657,0.000831864860780483,0.0193414619050566,0.0439877538093395,0.0100575601906294,0.00615828553330753,0.00928390171442718,0.0105570609142415,0.0170204864764498,0.0554245697997677,0.000773658476202265,0.00087975507618679,0.184673999093267,0.620016609568387,0.747291933267801,0.255382512259608,0.00582305402546338,0.176394132574116,0.248970686560861,0.519898496007922,0.92638209522469,0.684687751439005,0.401168314741176,0.182583400383735,0.431079987331527,0.00464195085721359,0.00703804060949432,0.0468617204906339,0.223217070976096,0.344253408219657,0.0561508781026826,0.00180237386502438,0.0402302407625178,0.0659816307140092,0.175620474097914,0.351022275398529,0.30404778114749,0.149558362951754,0.0433248746673269,0.0994123236091072,0.00154731695240453,0.00263926522856037
"BR",2015,4,0.0237833510741663,0.00507571516826721,0.0281339640755382,0.0265387393083686,0.00130518390041157,0.0278216468778384,0.0277900224236733,0.00736455358531017,0.00479138317649539,0.0163656746340226,0.00958276635299078,0.0163656746340226,0.0507886616708511,0.00081828373170113,0.000958276635299078,0.162857946684688,0.554268096374779,0.736558781132262,0.220866120036313,0.00565579690178346,0.158747043950019,0.233819499012975,0.459875457216035,0.884489334381049,0.645625864312192,0.445598635414071,0.157110476486617,0.349770971884164,0.00736455358531017,0.00574965981179447,0.0397355987458633,0.19345725812767,0.330501567670885,0.0498870290823977,0.00217530650068595,0.0384593353899531,0.073787300918029,0.151382490364709,0.306648523295705,0.26757878026627,0.175364624259731,0.037641051658252,0.0881614504475152,0.00163656746340226,0.00191655327059816
"BR",2015,5,0.0252155718905871,0.00580808116580938,0.0262071955042619,0.0283321032478507,0.00127494464615328,0.0203900203084602,0.0477373471674217,0.0114184113727377,0.00584538944907204,0.0146808146220914,0.00974231574845341,0.0236524235578139,0.0448146524428857,0,0.000974231574845341,0.151293431343523,0.586049555681791,0.72841837450224,0.224531918239216,0.00722468632820192,0.134574134035838,0.21335671489113,0.463261261408216,0.907983827755858,0.64595584337202,0.41404841930927,0.162304561655343,0.362414145842467,0.0089716089357225,0.0116907788981441,0.033006900283746,0.198041401702476,0.334602139357116,0.0524143910085237,0.00169992619487104,0.0244680243701523,0.0506600418919577,0.155779755156636,0.314676798675045,0.260992259948291,0.175361683472161,0.0334396333058748,0.0837839154366993,0.00244680243701523,0.0048711578742267
